auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,0,0,0,0,0,0,0,0,0,0,0,1.29
0,1,0,0,0,0,0,0,0,0,0,0,1.93
0,0,1,0,0,0,0,0,0,0,0,0,1.3
0,0,0,1,0,0,0,0,0,0,0,0,5.83
0,0,0,0,1,0,0,0,0,0,0,0,1.32
0,0,0,0,0,1,0,0,0,0,0,0,2.42
0,0,0,0,0,0,1,0,0,0,0,0,1.29
0,0,0,0,0,0,0,1,0,0,0,0,1.3
0,0,0,0,0,0,0,0,1,0,0,0,1.81
0,0,0,0,0,0,0,0,0,1,0,0,1.29
0,0,0,0,0,0,0,0,0,0,1,0,319.19
0,0,0,0,0,0,0,0,0,0,0,1,1.29
0,1,1,1,1,1,1,1,1,1,1,0,29.93
1,0,1,1,1,1,1,1,1,1,1,0,8.11
1,1,0,1,1,1,1,1,1,1,1,0,28.48
1,1,1,0,1,1,1,1,1,1,1,0,27.71
1,1,1,1,0,1,1,1,1,1,1,0,27.65
1,1,1,1,1,0,1,1,1,1,1,0,430.16
1,1,1,1,1,1,0,1,1,1,1,0,28.43
1,1,1,1,1,1,1,0,1,1,1,0,28.41
1,1,1,1,1,1,1,1,0,1,1,0,17.3
1,1,1,1,1,1,1,1,1,0,1,0,28.53
1,1,1,1,1,1,1,1,1,1,0,0,28.57
1,1,1,1,1,1,1,1,1,1,1,0,28.5
1,1,0,0,0,0,0,0,0,0,0,0,1.95
1,0,1,0,0,0,0,0,0,0,0,0,1.3
1,0,0,1,0,0,0,0,0,0,0,0,5.81
1,0,0,0,1,0,0,0,0,0,0,0,1.32
1,0,0,0,0,1,0,0,0,0,0,0,1.62
1,0,0,0,0,0,1,0,0,0,0,0,1.3
1,0,0,0,0,0,0,1,0,0,0,0,1.3
1,0,0,0,0,0,0,0,1,0,0,0,1.83
1,0,0,0,0,0,0,0,0,1,0,0,1.3
1,0,0,0,0,0,0,0,0,0,1,0,301.49
1,0,0,0,0,0,0,0,0,0,0,1,1.3
0,1,1,0,0,0,0,0,0,0,0,0,1.93
0,1,0,1,0,0,0,0,0,0,0,0,1.94
0,1,0,0,1,0,0,0,0,0,0,0,1.95
0,1,0,0,0,1,0,0,0,0,0,0,17.72
0,1,0,0,0,0,1,0,0,0,0,0,1.94
0,1,0,0,0,0,0,1,0,0,0,0,1.94
0,1,0,0,0,0,0,0,1,0,0,0,3.73
0,1,0,0,0,0,0,0,0,1,0,0,1.93
0,1,0,0,0,0,0,0,0,0,1,0,425.52
0,1,0,0,0,0,0,0,0,0,0,1,1.95
0,0,1,1,0,0,0,0,0,0,0,0,5.79
0,0,1,0,1,0,0,0,0,0,0,0,1.33
0,0,1,0,0,1,0,0,0,0,0,0,2.4
0,0,1,0,0,0,1,0,0,0,0,0,1.29
0,0,1,0,0,0,0,1,0,0,0,0,1.29
0,0,1,0,0,0,0,0,1,0,0,0,1.82
0,0,1,0,0,0,0,0,0,1,0,0,1.3
0,0,1,0,0,0,0,0,0,0,1,0,304.94
0,0,1,0,0,0,0,0,0,0,0,1,1.29
0,0,0,1,1,0,0,0,0,0,0,0,5.86
0,0,0,1,0,1,0,0,0,0,0,0,3.03
0,0,0,1,0,0,1,0,0,0,0,0,5.82
0,0,0,1,0,0,0,1,0,0,0,0,5.78
0,0,0,1,0,0,0,0,1,0,0,0,6.36
0,0,0,1,0,0,0,0,0,1,0,0,5.8
0,0,0,1,0,0,0,0,0,0,1,0,393.05
0,0,0,1,0,0,0,0,0,0,0,1,5.81
0,0,0,0,1,1,0,0,0,0,0,0,2.4
0,0,0,0,1,0,1,0,0,0,0,0,1.32
0,0,0,0,1,0,0,1,0,0,0,0,1.33
0,0,0,0,1,0,0,0,1,0,0,0,1.85
0,0,0,0,1,0,0,0,0,1,0,0,1.32
0,0,0,0,1,0,0,0,0,0,1,0,305.18
0,0,0,0,1,0,0,0,0,0,0,1,1.32
0,0,0,0,0,1,1,0,0,0,0,0,2.38
0,0,0,0,0,1,0,1,0,0,0,0,2.4
0,0,0,0,0,1,0,0,1,0,0,0,7.92
0,0,0,0,0,1,0,0,0,1,0,0,2.39
0,0,0,0,0,1,0,0,0,0,1,0,2.4
0,0,0,0,0,1,0,0,0,0,0,1,2.37
0,0,0,0,0,0,1,1,0,0,0,0,1.3
0,0,0,0,0,0,1,0,1,0,0,0,1.82
0,0,0,0,0,0,1,0,0,1,0,0,1.29
0,0,0,0,0,0,1,0,0,0,1,0,300.48
0,0,0,0,0,0,1,0,0,0,0,1,1.29
0,0,0,0,0,0,0,1,1,0,0,0,1.83
0,0,0,0,0,0,0,1,0,1,0,0,1.3
0,0,0,0,0,0,0,1,0,0,1,0,304.01
0,0,0,0,0,0,0,1,0,0,0,1,1.29
0,0,0,0,0,0,0,0,1,1,0,0,1.82
0,0,0,0,0,0,0,0,1,0,1,0,304.99
0,0,0,0,0,0,0,0,1,0,0,1,1.92
0,0,0,0,0,0,0,0,0,1,1,0,304.18
0,0,0,0,0,0,0,0,0,1,0,1,1.29
0,0,0,0,0,0,0,0,0,0,1,1,306.62
0,0,1,1,1,1,1,1,1,1,1,0,9.14
0,1,0,1,1,1,1,1,1,1,1,0,30.05
0,1,1,0,1,1,1,1,1,1,1,0,29.17
0,1,1,1,0,1,1,1,1,1,1,0,29.18
0,1,1,1,1,0,1,1,1,1,1,0,414.83
0,1,1,1,1,1,0,1,1,1,1,0,29.8
0,1,1,1,1,1,1,0,1,1,1,0,29.98
0,1,1,1,1,1,1,1,0,1,1,0,18.69
0,1,1,1,1,1,1,1,1,0,1,0,29.88
0,1,1,1,1,1,1,1,1,1,0,0,30.06
1,0,0,1,1,1,1,1,1,1,1,0,8.14
1,0,1,0,1,1,1,1,1,1,1,0,7.06
1,0,1,1,0,1,1,1,1,1,1,0,8.14
1,0,1,1,1,0,1,1,1,1,1,0,388.13
1,0,1,1,1,1,0,1,1,1,1,0,8.14
1,0,1,1,1,1,1,0,1,1,1,0,8.14
1,0,1,1,1,1,1,1,0,1,1,0,2.16
1,0,1,1,1,1,1,1,1,0,1,0,8.22
1,0,1,1,1,1,1,1,1,1,0,0,8.12
1,1,0,0,1,1,1,1,1,1,1,0,27.51
1,1,0,1,0,1,1,1,1,1,1,0,27.82
1,1,0,1,1,0,1,1,1,1,1,0,415.9
1,1,0,1,1,1,0,1,1,1,1,0,27.99
1,1,0,1,1,1,1,0,1,1,1,0,28.56
1,1,0,1,1,1,1,1,0,1,1,0,17.38
1,1,0,1,1,1,1,1,1,0,1,0,28.41
1,1,0,1,1,1,1,1,1,1,0,0,28.62
1,1,1,0,0,1,1,1,1,1,1,0,27.63
1,1,1,0,1,0,1,1,1,1,1,0,426.05
1,1,1,0,1,1,0,1,1,1,1,0,27.17
1,1,1,0,1,1,1,0,1,1,1,0,27.69
1,1,1,0,1,1,1,1,0,1,1,0,16.45
1,1,1,0,1,1,1,1,1,0,1,0,27.26
1,1,1,0,1,1,1,1,1,1,0,0,27.76
1,1,1,1,0,0,1,1,1,1,1,0,425.5
1,1,1,1,0,1,0,1,1,1,1,0,26.47
1,1,1,1,0,1,1,0,1,1,1,0,27.82
1,1,1,1,0,1,1,1,0,1,1,0,16.62
1,1,1,1,0,1,1,1,1,0,1,0,27.5
1,1,1,1,0,1,1,1,1,1,0,0,27.61
1,1,1,1,1,0,0,1,1,1,1,0,414.71
1,1,1,1,1,0,1,0,1,1,1,0,414.75
1,1,1,1,1,0,1,1,0,1,1,0,408.46
1,1,1,1,1,0,1,1,1,0,1,0,416.89
1,1,1,1,1,0,1,1,1,1,0,0,3.98
1,1,1,1,1,1,0,0,1,1,1,0,28.46
1,1,1,1,1,1,0,1,0,1,1,0,17.39
1,1,1,1,1,1,0,1,1,0,1,0,28.41
1,1,1,1,1,1,0,1,1,1,0,0,28.52
1,1,1,1,1,1,1,0,0,1,1,0,17.42
1,1,1,1,1,1,1,0,1,0,1,0,28.55
1,1,1,1,1,1,1,0,1,1,0,0,28.54
1,1,1,1,1,1,1,1,0,0,1,0,17.43
1,1,1,1,1,1,1,1,0,1,0,0,17.46
1,1,1,1,1,1,1,1,1,0,0,0,28.37
0,0,0,1,1,1,1,0,0,0,1,0,3.01
1,1,0,1,1,0,0,1,1,1,1,0,416.62
1,1,1,1,1,1,1,1,1,1,1,1,28.7
0,1,0,0,0,1,1,1,0,1,0,0,17.8
